clip_id,group_idx,clip_name,event_type,label,similarity,local_text,global_text,prompt,image_paths,answer,cf_mode,cf_prompt,cf_image_paths,cf_answer,cf_prompt_state,cf_prompt_changes
bevos1dM,2,IM_8,GOAL,important,0.885495,"Kometic puts out Hudson-Odoi. Nicely weighted ball to Willian. And it's Christian Pulisic into the danger area, it's in! Well, that's for the quota might have got the final...","Kovacic picks out Hudson-Odoi. Nicely weighted ball to Willian, and it's Christian Toulisic into the danger area, it's in!","You are watching a football match. Kometic puts out Hudson-Odoi. Nicely weighted ball to Willian. And it's Christian Pulisic into the danger area, it's in! Well, that's for the quota might have got the final... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/bevos1dM/im/2/IM_8.png,yes,vision_only,"You are watching a football match. Kometic puts out Hudson-Odoi. Nicely weighted ball to Willian. And it's Christian Pulisic into the danger area, it's in! Well, that's for the quota might have got the final... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/bevos1dM/im/2/IM_8.png,no,vision_only,
hK46TwNp,1,IM_12,GOAL,important,0.847231,"And that second one, brilliant from Lacazette. It really is. Good pass for Chongen there with that one as well. Wonderful strike to Finlay.",and that second one brilliant from Lacazette it really is goes past for Chongan there with that one as well wonderful strike,"You are watching a football match. And that second one, brilliant from Lacazette. It really is. Good pass for Chongen there with that one as well. Wonderful strike to Finlay. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/hK46TwNp/im/1/IM_12.png,yes,vision_only,"You are watching a football match. And that second one, brilliant from Lacazette. It really is. Good pass for Chongen there with that one as well. Wonderful strike to Finlay. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/hK46TwNp/im/1/IM_12.png,no,vision_only,
ABcIbvu8,1,IM_4,GOAL,important,0.877990,Lovely layoff for Ozil. Chiarantini once again is on the scene. It's Obamayang. It's blocked by Bertrand. But Lacazette is there. And boy did Arsenal.,lovely layoff Aubameyang for Ozil for Ozil Kieran Tierney once again is on the scene it's Aubameyang it's blocked by Bertrand but Lacazette is there and boy did Arsenal,You are watching a football match. Lovely layoff for Ozil. Chiarantini once again is on the scene. It's Obamayang. It's blocked by Bertrand. But Lacazette is there. And boy did Arsenal. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/1/IM_4.png,yes,vision_only,You are watching a football match. Lovely layoff for Ozil. Chiarantini once again is on the scene. It's Obamayang. It's blocked by Bertrand. But Lacazette is there. And boy did Arsenal. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/ABcIbvu8/im/1/IM_4.png,no,vision_only,
63fde7Re,1,IM_2,GOAL,important,0.973480,"Of course, Lorenzo Pellegrini. Another Roma youth player and Roman born. Here comes the young Turk, Under. Cuts back inside, decent delivery, back here! OOOOOOOOH! What a goal from Pastore! That is well clear!","Of course, Lorenzo Pellegrini. Another Roma youth player and Roman born. Here comes a young Turk, Under. Cuts back inside. Decent delivery, back here! Oh! What a goal from Pastore! That is world class!","You are watching a football match. Of course, Lorenzo Pellegrini. Another Roma youth player and Roman born. Here comes the young Turk, Under. Cuts back inside, decent delivery, back here! OOOOOOOOH! What a goal from Pastore! That is well clear! Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/63fde7Re/im/1/IM_2.png,yes,vision_only,"You are watching a football match. Of course, Lorenzo Pellegrini. Another Roma youth player and Roman born. Here comes the young Turk, Under. Cuts back inside, decent delivery, back here! OOOOOOOOH! What a goal from Pastore! That is well clear! Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/63fde7Re/im/1/IM_2.png,no,vision_only,
G6wyC3XE,1,IM_7,GOAL,important,0.464370,"Andy Robertson manages to pull it back, it's gone all the way across and Neto! Stuns Anfield with an equaliser right on the brink of...","and manages to pull it back, it's gone all the way across, and Nitto!","You are watching a football match. Andy Robertson manages to pull it back, it's gone all the way across and Neto! Stuns Anfield with an equaliser right on the brink of... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/G6wyC3XE/im/1/IM_7.png,yes,vision_only,"You are watching a football match. Andy Robertson manages to pull it back, it's gone all the way across and Neto! Stuns Anfield with an equaliser right on the brink of... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/G6wyC3XE/im/1/IM_7.png,no,vision_only,
GEF9XGeE,1,IM_4,GOAL,important,0.609006,In up! That's a sensational goal!,that's a sensational goal,You are watching a football match. In up! That's a sensational goal! Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/GEF9XGeE/im/1/IM_4.png,yes,vision_only,You are watching a football match. In up! That's a sensational goal! Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/GEF9XGeE/im/1/IM_4.png,no,vision_only,
fN94DUin,2,IM_11,GOAL,important,0.970647,"28 goals between them now this season. 25 of those seeing Serie A. That's Kuchka, oh it's in!",28 goals between them now this season. 25 of those seeing Serie A. That's Kuchka.,"You are watching a football match. 28 goals between them now this season. 25 of those seeing Serie A. That's Kuchka, oh it's in! Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/fN94DUin/im/2/IM_11.png,yes,vision_only,"You are watching a football match. 28 goals between them now this season. 25 of those seeing Serie A. That's Kuchka, oh it's in! Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/fN94DUin/im/2/IM_11.png,no,vision_only,
63fde7Re,1,IM_6,GOAL,important,0.645654,"Ancini, that's done. Jump into midfield again, Atalanta win it in there. Off they go again, spreading the play, Roma stretched once more. Zapata's got the pace here, maybe. Gets a shot away off the pause! And it turns!",Zapat has got the pace here maybe. Gets a shot away off the post. And it turns home. Castan following up. And Atalanta deservedly back on level terms. Well you've got to say that was coming. Roma were slack at the back. And Zapatan. Didn't need to be asked twice to fire off the shot. Castan following up. Well you've got to say that was coming.,"You are watching a football match. Ancini, that's done. Jump into midfield again, Atalanta win it in there. Off they go again, spreading the play, Roma stretched once more. Zapata's got the pace here, maybe. Gets a shot away off the pause! And it turns! Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/63fde7Re/im/1/IM_6.png,yes,vision_only,"You are watching a football match. Ancini, that's done. Jump into midfield again, Atalanta win it in there. Off they go again, spreading the play, Roma stretched once more. Zapata's got the pace here, maybe. Gets a shot away off the pause! And it turns! Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/63fde7Re/im/1/IM_6.png,no,vision_only,
4rxwHJn7,2,IM_14,GOAL,important,0.335536,As Diwala delivers! And Dilic makes up.,As Dubal delivers! And De Ligt makes absolutely short.,You are watching a football match. As Diwala delivers! And Dilic makes up. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/4rxwHJn7/im/2/IM_14.png,yes,vision_only,You are watching a football match. As Diwala delivers! And Dilic makes up. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/4rxwHJn7/im/2/IM_14.png,no,vision_only,
Yo4Xirtq,1,IM_6,GOAL,important,0.749742,"I'll see whether Leno can stop it. Here's the steady run up and a little place into the corner. And it's Mr Corr listening from the penalty spot, Giorginio. It's Chelsea 1, Arsenal 0 and Arsenal down to ten men.","We'll see whether Leno can stop it. Here's the steady run-up. And a little place into the corner. And he's missed a call, isn't he, from the penalty spot, Giorginio.","You are watching a football match. I'll see whether Leno can stop it. Here's the steady run up and a little place into the corner. And it's Mr Corr listening from the penalty spot, Giorginio. It's Chelsea 1, Arsenal 0 and Arsenal down to ten men. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/Yo4Xirtq/im/1/IM_6.png,yes,vision_only,"You are watching a football match. I'll see whether Leno can stop it. Here's the steady run up and a little place into the corner. And it's Mr Corr listening from the penalty spot, Giorginio. It's Chelsea 1, Arsenal 0 and Arsenal down to ten men. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/Yo4Xirtq/im/1/IM_6.png,no,vision_only,
reYzH7wg,1,IM_10,GOAL,important,0.732830,It's his favorite foot and he powered it in. Szczesny can only power it out dangerously back into the middle.,It's his favoured foot. And he powered it in. Czesny could only parry it out dangerously back into the middle.,You are watching a football match. It's his favorite foot and he powered it in. Szczesny can only power it out dangerously back into the middle. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/reYzH7wg/im/1/IM_10.png,yes,vision_only,You are watching a football match. It's his favorite foot and he powered it in. Szczesny can only power it out dangerously back into the middle. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/reYzH7wg/im/1/IM_10.png,no,vision_only,
0jJj5Mme,2,IM_16,GOAL,important,1.000000,This is becoming something very noteworthy. Six goals to nil on the road.,This is becoming something very noteworthy. Six goals to nil on the road.,You are watching a football match. This is becoming something very noteworthy. Six goals to nil on the road. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/0jJj5Mme/im/2/IM_16.png,yes,vision_only,You are watching a football match. This is becoming something very noteworthy. Six goals to nil on the road. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/0jJj5Mme/im/2/IM_16.png,no,vision_only,
l0uNkr78,2,IM_4,GOAL,important,0.796239,Watch the ball end up in the back of the net. Wow.,the ball end up in the back of the net.,You are watching a football match. Watch the ball end up in the back of the net. Wow. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/l0uNkr78/im/2/IM_4.png,yes,vision_only,You are watching a football match. Watch the ball end up in the back of the net. Wow. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/l0uNkr78/im/2/IM_4.png,no,vision_only,
ChTFpiaS,1,IM_1,GOAL,important,0.952936,"Romeo, Danny Ings, and Redmond has no one to hit in the middle, has to wait for support, including Armstrong, and it's dropped and Wattrouse pounces. A rare moment of joy in a miserable week for Southampton.",Romeo Danny Ings and Redmond has no one to hit in the middle has to wait for support including Armstrong and it's dropped and Ward Troush pounces a rare moment of joy in a miserable week for Southampton,"You are watching a football match. Romeo, Danny Ings, and Redmond has no one to hit in the middle, has to wait for support, including Armstrong, and it's dropped and Wattrouse pounces. A rare moment of joy in a miserable week for Southampton. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ChTFpiaS/im/1/IM_1.png,yes,vision_only,"You are watching a football match. Romeo, Danny Ings, and Redmond has no one to hit in the middle, has to wait for support, including Armstrong, and it's dropped and Wattrouse pounces. A rare moment of joy in a miserable week for Southampton. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/ChTFpiaS/im/1/IM_1.png,no,vision_only,
0jJj5Mme,1,IM_10,GOAL,important,0.976865,A wonderful strike from the edge of the box. Atalanta have been rampant and now they have a second goal to show.,a wonderful strike from the edge of the box Atalanta have been rampant and now they have a second goal to show for it,You are watching a football match. A wonderful strike from the edge of the box. Atalanta have been rampant and now they have a second goal to show. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/0jJj5Mme/im/1/IM_10.png,yes,vision_only,You are watching a football match. A wonderful strike from the edge of the box. Atalanta have been rampant and now they have a second goal to show. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/0jJj5Mme/im/1/IM_10.png,no,vision_only,
UcZVYDFH,2,IM_5,GOAL,important,1.000000,Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties.,Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties.,You are watching a football match. Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/UcZVYDFH/im/2/IM_5.png,yes,vision_only,You are watching a football match. Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/UcZVYDFH/im/2/IM_5.png,no,vision_only,
Yo4Xirtq,2,IM_5,GOAL,important,0.954366,"He's travelling into the area anyway so he's up and about. What a short Chelsea, corner high, squeezed in, it has been a quarter. When Chelsea needed him, the captain steps up with the goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split because Tammy Abraham's in the offside position.","He's travelling into the area anyway, so he's up and about. What a short Chelsea. Corner high, squeezed in. It has Belakweta. And when Chelsea needed him, the captain steps up with the goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split because Tammy Abraham's in the offside position,","You are watching a football match. He's travelling into the area anyway so he's up and about. What a short Chelsea, corner high, squeezed in, it has been a quarter. When Chelsea needed him, the captain steps up with the goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split because Tammy Abraham's in the offside position. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/Yo4Xirtq/im/2/IM_5.png,yes,vision_only,"You are watching a football match. He's travelling into the area anyway so he's up and about. What a short Chelsea, corner high, squeezed in, it has been a quarter. When Chelsea needed him, the captain steps up with the goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split because Tammy Abraham's in the offside position. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/Yo4Xirtq/im/2/IM_5.png,no,vision_only,
6ZIJp6HI,2,IM_2,GOAL,important,0.835736,"Looking a little bit tired and leggy in that midfielder. Here goes Felipe Anderson again, the Brazilian. Is this the moment? It most certainly is. And for him too, the wait is over. Felipe Anderson...",looking a little bit tired and leggy in that midfielder here goes felipe anderson again the brazilian is this the moment it most certainly is and for him too the weight is over felipe anderson,"You are watching a football match. Looking a little bit tired and leggy in that midfielder. Here goes Felipe Anderson again, the Brazilian. Is this the moment? It most certainly is. And for him too, the wait is over. Felipe Anderson... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/6ZIJp6HI/im/2/IM_2.png,yes,vision_only,"You are watching a football match. Looking a little bit tired and leggy in that midfielder. Here goes Felipe Anderson again, the Brazilian. Is this the moment? It most certainly is. And for him too, the wait is over. Felipe Anderson... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/6ZIJp6HI/im/2/IM_2.png,no,vision_only,
OziK3ff0,1,IM_1,GOAL,important,0.844092,"It seems it's going to be able to be sustained. This is Cigarini now, looking for the options. A lot of space, but Nyangolam works it through. Oh, yes! Oh, what a goal! Cagliari ripped Fiorentina open. And that is Champions League quality football.",It seems it's going to be able to be sustained. This is Cigarini now. Looking for the options. A lot of space. But Nyangolam works it through. Rob. Oh yes. Oh what a goal. Cagliari ripped Fiorentina open.,"You are watching a football match. It seems it's going to be able to be sustained. This is Cigarini now, looking for the options. A lot of space, but Nyangolam works it through. Oh, yes! Oh, what a goal! Cagliari ripped Fiorentina open. And that is Champions League quality football. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/OziK3ff0/im/1/IM_1.png,yes,vision_only,"You are watching a football match. It seems it's going to be able to be sustained. This is Cigarini now, looking for the options. A lot of space, but Nyangolam works it through. Oh, yes! Oh, what a goal! Cagliari ripped Fiorentina open. And that is Champions League quality football. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/OziK3ff0/im/1/IM_1.png,no,vision_only,
pU7DyBbB,1,IM_3,GOAL,important,0.894841,"Lucas Leiva getting forward, Carola gets the first cross in, just follows it up and there's the finish, no chance for the goalkeeper, Gallini. Caicedo does really well for him as well.",Lucas Leva getting forward Pirolo gets the first cross in just follows it up and there's the finish no chance for the goalkeeper Gallini Caicedo does really well for him as well,"You are watching a football match. Lucas Leiva getting forward, Carola gets the first cross in, just follows it up and there's the finish, no chance for the goalkeeper, Gallini. Caicedo does really well for him as well. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/pU7DyBbB/im/1/IM_3.png,yes,vision_only,"You are watching a football match. Lucas Leiva getting forward, Carola gets the first cross in, just follows it up and there's the finish, no chance for the goalkeeper, Gallini. Caicedo does really well for him as well. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/pU7DyBbB/im/1/IM_3.png,no,vision_only,
xx6GTsEM,2,IM_13,GOAL,important,0.854898,Alamino. It's a lovely little threat. Jim City! Atalanta has won it at the deck!,Alamino puts it in it's a lovely little threat Jim City Atalanta have won it at the deck,You are watching a football match. Alamino. It's a lovely little threat. Jim City! Atalanta has won it at the deck! Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/2/IM_13.png,yes,vision_only,You are watching a football match. Alamino. It's a lovely little threat. Jim City! Atalanta has won it at the deck! Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/xx6GTsEM/im/2/IM_13.png,no,vision_only,
nsbnKlSp,1,IM_2,GOAL,important,0.980472,Here's Vecino. Now Perisic looking to float that cross into Martinez. And Vecino hammers it home.,here's Vecino now Perisic looking to float that cross into Martinez and Vecino hammers it home,You are watching a football match. Here's Vecino. Now Perisic looking to float that cross into Martinez. And Vecino hammers it home. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/nsbnKlSp/im/1/IM_2.png,yes,vision_only,You are watching a football match. Here's Vecino. Now Perisic looking to float that cross into Martinez. And Vecino hammers it home. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p1/nsbnKlSp/im/1/IM_2.png,no,vision_only,
